,article_name,article_quality,country,revision_id,population
40093,Roberto Jaguaribe,Stub,Brazil,762574050,"204,519,398"
40094,José Linhares,Start,Brazil,763341749,"204,519,398"
40095,San Tiago Dantas,Start,Brazil,763720744,"204,519,398"
40096,"Manuel Alves Branco, 2nd Viscount of Caravelas",Stub,Brazil,764059217,"204,519,398"
40097,Gardênia Ribeiro Gonçalves,Stub,Brazil,764406948,"204,519,398"
40098,"Irineu Evangelista de Sousa, Viscount of Mauá",Start,Brazil,764499859,"204,519,398"
40099,João Pimenta da Veiga Filho,Start,Brazil,764646588,"204,519,398"
40100,Eduardo Amorim,Stub,Brazil,764728717,"204,519,398"
40101,Leomar Quintanilha,Stub,Brazil,764740611,"204,519,398"
40102,Paulo Cesar Farias,Start,Brazil,764884346,"204,519,398"
40103,Francisco Dornelles,Stub,Brazil,764938496,"204,519,398"
40104,Jeferson Moreira,Stub,Brazil,765717347,"204,519,398"
40105,Artur da Távola,Start,Brazil,766185808,"204,519,398"
40106,Luiz Paulo Conde,Stub,Brazil,766296412,"204,519,398"
40107,Marcelo Itagiba,Stub,Brazil,766298812,"204,519,398"
40108,Zacarias de Góis e Vasconcelos,Stub,Brazil,766448189,"204,519,398"
40109,Benedita da Silva,C,Brazil,766521075,"204,519,398"
40110,Cid Gomes,Stub,Brazil,767045289,"204,519,398"
40111,Américo Brasiliense de Almeida Melo,Stub,Brazil,767374162,"204,519,398"
40112,Beto Mansur,Stub,Brazil,768011425,"204,519,398"
40113,Francisco Accioly Rodrigues da Costa Filho,Stub,Brazil,768065090,"204,519,398"
40114,Alfredo Nascimento,Stub,Brazil,768688873,"204,519,398"
40115,List of Senators in Brazil,B,Brazil,768816059,"204,519,398"
40116,Davi Alcolumbre,Stub,Brazil,769017752,"204,519,398"
40117,José Eduardo Dutra,Stub,Brazil,769217775,"204,519,398"
40118,José Genoíno,Stub,Brazil,769652775,"204,519,398"
40119,Delúbio Soares,Stub,Brazil,769653041,"204,519,398"
40120,João Paulo Cunha,Stub,Brazil,769653327,"204,519,398"
40121,Hildebrando Pascoal,Start,Brazil,769654462,"204,519,398"
40122,Fábio Câmara,Stub,Brazil,769681096,"204,519,398"
40123,Lasier Martins,Stub,Brazil,769702847,"204,519,398"
40124,Ronaldo Caiado,Start,Brazil,769707972,"204,519,398"
40125,Moreira Franco,Stub,Brazil,769857620,"204,519,398"
40126,Joaquim Nabuco,Start,Brazil,770284648,"204,519,398"
40127,José Maria Alkmin,Stub,Brazil,770832453,"204,519,398"
40128,Marco Maia,Stub,Brazil,771021366,"204,519,398"
40129,Afonso de Albuquerque Maranhão,Stub,Brazil,771356216,"204,519,398"
40130,Romero Jucá,Start,Brazil,771703338,"204,519,398"
40131,Marcelo Calero,Stub,Brazil,771895173,"204,519,398"
40132,Tião Viana,Stub,Brazil,772645433,"204,519,398"
40133,Wellington Fagundes,Stub,Brazil,772650414,"204,519,398"
40134,Henrique Pizzolato,Start,Brazil,773188616,"204,519,398"
40135,Henrique Valle,Stub,Brazil,773188788,"204,519,398"
40136,Luiza Erundina,Start,Brazil,773761673,"204,519,398"
40137,Walter Pinheiro,Stub,Brazil,773786156,"204,519,398"
40138,Luiza Helena de Bairros,Stub,Brazil,774526754,"204,519,398"
40139,José Plácido de Castro,B,Brazil,774669198,"204,519,398"
40140,Rosane Ferreira,Start,Brazil,774675690,"204,519,398"
40141,Valdemar Costa Neto,Stub,Brazil,775155367,"204,519,398"
40142,Ibrahim Abi-Ackel,Stub,Brazil,775174119,"204,519,398"
40143,Moacir Feitosa,Stub,Brazil,775280087,"204,519,398"
40144,José Marcelino Pessoa de Vasconcellos,Stub,Brazil,775358826,"204,519,398"
40145,Mario Pinotti,C,Brazil,775690095,"204,519,398"
40146,Telmário Mota,Stub,Brazil,775894486,"204,519,398"
40147,Elmano Férrer,Stub,Brazil,775950604,"204,519,398"
40148,"João Lustosa da Cunha Paranaguá, Marquis of Paranaguá",Stub,Brazil,776061649,"204,519,398"
40149,Antônio José de Moraes Souza Filho,Stub,Brazil,776166753,"204,519,398"
40150,Jaques Wagner,Start,Brazil,776182803,"204,519,398"
40151,Jorge Viana,Stub,Brazil,776243021,"204,519,398"
40152,John Cain Carter,Stub,Brazil,776941193,"204,519,398"
40153,Augusto Severo de Albuquerque Maranhão,Stub,Brazil,777329756,"204,519,398"
40154,Jorge Bornhausen,Start,Brazil,777443274,"204,519,398"
40155,José Maria de Almeida,Stub,Brazil,777612187,"204,519,398"
40156,João Amazonas,Stub,Brazil,777649850,"204,519,398"
40157,Saney Sampaio,Stub,Brazil,778203838,"204,519,398"
40158,José Reinaldo Tavares,Stub,Brazil,778420488,"204,519,398"
40159,Alexandre Kalil,Start,Brazil,778442800,"204,519,398"
40160,Lily Marinho,Start,Brazil,779287239,"204,519,398"
40161,Pedro Alcantara de Souza,Stub,Brazil,779288066,"204,519,398"
40162,Theolinda Olympio de Araújo,Stub,Brazil,779369514,"204,519,398"
40163,José Roberto Magalhães Teixeira,Start,Brazil,779744666,"204,519,398"
40164,Delfim Moreira,Start,Brazil,780351387,"204,519,398"
40165,List of female state governors in Brazil,Stub,Brazil,780951846,"204,519,398"
40166,Germano Rigotto,Stub,Brazil,781250904,"204,519,398"
40167,Paulo Bernardo,Stub,Brazil,781829413,"204,519,398"
40168,Raul Bopp,Stub,Brazil,781908507,"204,519,398"
40169,Roberto Freire,Stub,Brazil,782234891,"204,519,398"
40170,Marcia Dangremon,Stub,Brazil,782508289,"204,519,398"
40171,Luiz Mott,Start,Brazil,782550473,"204,519,398"
40172,Maria do Rosário,C,Brazil,782589908,"204,519,398"
40173,Zezé Perrella,Start,Brazil,783001348,"204,519,398"
40174,Ilan Goldfajn,Stub,Brazil,783114542,"204,519,398"
40175,Zélia Cardoso de Mello,C,Brazil,783160789,"204,519,398"
40176,Rose Sales,Stub,Brazil,783382630,"204,519,398"
40177,"Marcos Antônio de Araújo, 2nd Baron of Itajubá",Stub,Brazil,783392814,"204,519,398"
40178,Rui Falcão,Stub,Brazil,783668645,"204,519,398"
40179,Delcídio do Amaral,Stub,Brazil,783847796,"204,519,398"
40180,José Reinaldo de Lima,Start,Brazil,784155995,"204,519,398"
40181,Noel Charles,Start,Brazil,784787281,"204,519,398"
40182,Floriano Peixoto,Start,Brazil,785172697,"204,519,398"
40183,Augusto Tasso Fragoso,Stub,Brazil,785173649,"204,519,398"
40184,Márcio Melo,Stub,Brazil,785174877,"204,519,398"
40185,Randolfe Rodrigues,Stub,Brazil,785284435,"204,519,398"
40186,Ricardo Ferraço,Start,Brazil,785412993,"204,519,398"
40187,Pedro Aleixo,Stub,Brazil,785680494,"204,519,398"
40188,Róbson,Start,Brazil,785684189,"204,519,398"
40189,Cesário Alvim,Stub,Brazil,786041621,"204,519,398"
40190,João Urbano Pessoa de Vasconcelos Suassuna,Start,Brazil,786272229,"204,519,398"
40191,Júlio Prates de Castilhos,Stub,Brazil,786412819,"204,519,398"
40192,Heloísa Helena (politician),C,Brazil,786798101,"204,519,398"
40193,Carina Vitral,Stub,Brazil,786991987,"204,519,398"
40194,Abdias do Nascimento,C,Brazil,787355217,"204,519,398"
40195,Antonio Palocci,C,Brazil,787654771,"204,519,398"
40196,André Rebouças,Start,Brazil,787707621,"204,519,398"
40197,Roberto Gurgel,Stub,Brazil,787823857,"204,519,398"
40198,Rosângela Matheus,C,Brazil,787854038,"204,519,398"
40199,Rui Barbosa,Start,Brazil,787889098,"204,519,398"
40200,João Clemente Baena Soares,Stub,Brazil,788007302,"204,519,398"
40201,Alberto Goldman,Start,Brazil,788214505,"204,519,398"
40202,Reinaldo Azambuja,Stub,Brazil,788413287,"204,519,398"
40203,Astrojildo Pereira,Stub,Brazil,788417583,"204,519,398"
40204,Altino Arantes Marques,Start,Brazil,788702003,"204,519,398"
40205,Micarla de Sousa,Stub,Brazil,788867993,"204,519,398"
40206,José Joaquim Cardoso de Melo Neto,Stub,Brazil,789279073,"204,519,398"
40207,Armando de Sales Oliveira,Stub,Brazil,789279371,"204,519,398"
40208,Valdomiro Castilho de Lima,Start,Brazil,789279824,"204,519,398"
40209,Pedro Manuel de Toledo,Stub,Brazil,789280740,"204,519,398"
40210,Marco Maciel,Start,Brazil,789369149,"204,519,398"
40211,Enéas Carneiro,C,Brazil,789466851,"204,519,398"
40212,"Antônio de Queirós Teles, Baron of Jundiaí",Stub,Brazil,789499747,"204,519,398"
40213,Ivo Cassol,Stub,Brazil,789543329,"204,519,398"
40214,José Melo de Oliveira,Stub,Brazil,789544028,"204,519,398"
40215,Arlindo Chinaglia,Stub,Brazil,789725965,"204,519,398"
40216,Franklin Távora,Start,Brazil,789922672,"204,519,398"
40217,João Pessoa Cavalcanti de Albuquerque,Start,Brazil,789995780,"204,519,398"
40218,Roberto Cláudio,Stub,Brazil,790039112,"204,519,398"
40219,Sebastião do Rego Barros Netto,Start,Brazil,790039172,"204,519,398"
40220,Divaldo Suruagy,Stub,Brazil,790039176,"204,519,398"
40221,Paulo Câmara,Stub,Brazil,790039183,"204,519,398"
40222,Renan Filho,Stub,Brazil,790039185,"204,519,398"
40223,Paulo Barreto Menezes,Stub,Brazil,790039188,"204,519,398"
40224,Rodrigo Rollemberg,Stub,Brazil,790039192,"204,519,398"
40225,João Verle,Stub,Brazil,790039193,"204,519,398"
40226,Beni Veras,Start,Brazil,790039201,"204,519,398"
40227,Jackson Barreto,Stub,Brazil,790039204,"204,519,398"
40228,Camilo Capiberibe,Stub,Brazil,790071028,"204,519,398"
40229,José Viegas Filho,Start,Brazil,790494592,"204,519,398"
40230,Raimundo Monteiro,Stub,Brazil,790951076,"204,519,398"
40231,Miguel Arraes,Start,Brazil,790953394,"204,519,398"
40232,Francisco Pereira Passos,Start,Brazil,791474639,"204,519,398"
40233,Gérson Bergher,Start,Brazil,791490380,"204,519,398"
40234,Binho Marques,Stub,Brazil,791492596,"204,519,398"
40235,Eduardo Paes,Stub,Brazil,791706644,"204,519,398"
40236,Marco Aurélio Garcia,Start,Brazil,791712278,"204,519,398"
40237,Aurélio Miguel,Start,Brazil,791739712,"204,519,398"
40238,Celso Lafer,Start,Brazil,791827547,"204,519,398"
40239,José Fortunati,Stub,Brazil,791874707,"204,519,398"
40240,Ariano Fernandes,Stub,Brazil,792170077,"204,519,398"
40241,Valdir Raupp,Stub,Brazil,792190290,"204,519,398"
40242,Confúcio Moura,Stub,Brazil,792190328,"204,519,398"
40243,João Vaccari Neto,Start,Brazil,792203469,"204,519,398"
40244,José Dirceu,C,Brazil,792382412,"204,519,398"
40245,Bueno de Paiva,Stub,Brazil,792558522,"204,519,398"
40246,Wilson Martins,Stub,Brazil,792802653,"204,519,398"
40247,Wellington Dias,Stub,Brazil,792812707,"204,519,398"
40248,Carlos Antônio da Rocha Paranhos,Stub,Brazil,793175042,"204,519,398"
40249,Carlos de Campos,Start,Brazil,793186559,"204,519,398"
40250,Eunício Oliveira,Stub,Brazil,793308508,"204,519,398"
40251,Luís Inácio Adams,Stub,Brazil,793333888,"204,519,398"
40252,Celso Pitta,Start,Brazil,793444580,"204,519,398"
40253,Pedro Simon,Stub,Brazil,793653769,"204,519,398"
40254,José Ivo Sartori,Start,Brazil,793653856,"204,519,398"
40255,Tarso Genro,Stub,Brazil,793654576,"204,519,398"
40256,Eduardo Braide,Stub,Brazil,793863847,"204,519,398"
40257,Kátia Abreu,Stub,Brazil,793882257,"204,519,398"
40258,Eduardo Lopes (politician),Stub,Brazil,793882540,"204,519,398"
40259,José Janene,Start,Brazil,793925565,"204,519,398"
40260,Marcio Lacerda,Stub,Brazil,793987031,"204,519,398"
40261,Garibaldi Alves Filho,Start,Brazil,794152030,"204,519,398"
40262,Francisca Praguer Fróes,Stub,Brazil,794237422,"204,519,398"
40263,Matilde Ribeiro,Stub,Brazil,794240827,"204,519,398"
40264,Yara Yavelberg,Start,Brazil,794242730,"204,519,398"
40265,Celso Daniel,Start,Brazil,794244715,"204,519,398"
40266,Clara Ant,Stub,Brazil,794569207,"204,519,398"
40267,Humberto de Alencar Castelo Branco,C,Brazil,794624253,"204,519,398"
40268,Maria da Conceição Tavares,Stub,Brazil,794929001,"204,519,398"
40269,Luiz Eduardo Greenhalgh,Stub,Brazil,794929225,"204,519,398"
40270,Esther Pillar Grossi,Stub,Brazil,794929298,"204,519,398"
40271,Alessandro Molon,Stub,Brazil,794929563,"204,519,398"
40272,Adão Pretto,Stub,Brazil,794929617,"204,519,398"
40273,Jilmar Tatto,Stub,Brazil,794929664,"204,519,398"
40274,Otávio Mangabeira,Stub,Brazil,794929965,"204,519,398"
40275,Alceu Collares,Stub,Brazil,794930218,"204,519,398"
40276,Alberto Torres,Stub,Brazil,794930801,"204,519,398"
40277,Antônio Francisco Corrêa de Bittencourt,Stub,Brazil,794930811,"204,519,398"
40278,Borges de Medeiros,Stub,Brazil,794930814,"204,519,398"
40279,Eduardo Jorge,Start,Brazil,794930827,"204,519,398"
40280,Eliseu Padilha,Stub,Brazil,794930829,"204,519,398"
40281,Francisco José Furtado,Stub,Brazil,794930842,"204,519,398"
40282,Golbery do Couto e Silva,Start,Brazil,794930860,"204,519,398"
40283,Henrique Eduardo Alves,Stub,Brazil,794930863,"204,519,398"
40284,Joaquim Pedro Salgado Filho,Stub,Brazil,794930874,"204,519,398"
40285,Luciana Genro,Stub,Brazil,794930878,"204,519,398"
40286,Marcelo Castro,Stub,Brazil,794930896,"204,519,398"
40287,Pedro Ernesto Baptista,Stub,Brazil,794930911,"204,519,398"
40288,Ivete Vargas,Stub,Brazil,794931045,"204,519,398"
40289,Waldir Maranhão,Stub,Brazil,794931056,"204,519,398"
40290,Marco Ubiali,Stub,Brazil,794931262,"204,519,398"
40291,Ciro Gomes,Start,Brazil,794931359,"204,519,398"
40292,Jovair Arantes,Stub,Brazil,794931440,"204,519,398"
40293,"João Lins Cansanção, Viscount of Sinimbu",Stub,Brazil,794931606,"204,519,398"
40294,Tristão Ferreira da Cunha,Stub,Brazil,794931968,"204,519,398"
40295,Lucídio Portela Nunes,Stub,Brazil,794932265,"204,519,398"
40296,Francisco Portela,Stub,Brazil,794932274,"204,519,398"
40297,Yedo Fiúza,Stub,Brazil,794932377,"204,519,398"
40298,Vitorino de Brito Freire,Stub,Brazil,794932492,"204,519,398"
40299,Altemir Gregolin,Stub,Brazil,794932699,"204,519,398"
40300,Alencar Guimarães,Stub,Brazil,794932744,"204,519,398"
40301,Geraldo Júlio,Stub,Brazil,794932815,"204,519,398"
40302,Hercílio Luz,Stub,Brazil,794932930,"204,519,398"
40303,Paulo Teixeira (politician),Stub,Brazil,794932991,"204,519,398"
40304,Aluízio Ferreira,Stub,Brazil,795067431,"204,519,398"
40305,João Castelo,Start,Brazil,795339210,"204,519,398"
40306,Antônio Primo,Stub,Brazil,795349377,"204,519,398"
40307,Vital do Rêgo Filho,Stub,Brazil,795360369,"204,519,398"
40308,Jaime Lerner,C,Brazil,795641105,"204,519,398"
40309,"Afonso Celso, Viscount of Ouro Preto",Start,Brazil,795715659,"204,519,398"
40310,Bernardino José de Campos Júnior,Stub,Brazil,795721740,"204,519,398"
40311,Cândido Vaccarezza,Stub,Brazil,795761231,"204,519,398"
40312,José Antônio Saraiva,Stub,Brazil,796012407,"204,519,398"
40313,Luiz Gushiken,C,Brazil,796199672,"204,519,398"
40314,José Bonifácio Lafayette de Andrada,Stub,Brazil,796391004,"204,519,398"
40315,Mário Covas,Start,Brazil,796878149,"204,519,398"
40316,Gilberto Kassab,Start,Brazil,796916100,"204,519,398"
40317,Ellen Gracie Northfleet,Start,Brazil,797000773,"204,519,398"
40318,Blairo Maggi,Start,Brazil,797031831,"204,519,398"
40319,Carlos Brandão,Stub,Brazil,797390869,"204,519,398"
40320,Apolônio de Carvalho,Stub,Brazil,797398783,"204,519,398"
40321,Eduardo Cunha,C,Brazil,797413400,"204,519,398"
40322,Silvetty Montilla,Stub,Brazil,797586350,"204,519,398"
40323,Florestan Fernandes,Stub,Brazil,797659851,"204,519,398"
40324,Pedro Pedrossian,Stub,Brazil,797697990,"204,519,398"
40325,Omar Aziz,Stub,Brazil,798020686,"204,519,398"
40326,Hermes Lima,Start,Brazil,798166745,"204,519,398"
40327,Francisco de Paula Brochado da Rocha,Start,Brazil,798166769,"204,519,398"
40328,Cristovam Buarque,C,Brazil,798309540,"204,519,398"
40329,Luiz Fernando Pezão,Start,Brazil,798408586,"204,519,398"
40330,"Manuel Luís Osório, Marquis of Erval",C,Brazil,798449379,"204,519,398"
40331,João Lyra,Stub,Brazil,798463974,"204,519,398"
40332,Zuleika Alambert,Start,Brazil,798483475,"204,519,398"
40333,Heloneida Studart,Start,Brazil,798489222,"204,519,398"
40334,Adalgisa Nery,Start,Brazil,798489953,"204,519,398"
40335,Bertha Lutz,C,Brazil,798490838,"204,519,398"
40336,Miêtta Santiago,Start,Brazil,798491633,"204,519,398"
40337,"João Maurício Vanderlei, Baron of Cotegipe",Start,Brazil,798649086,"204,519,398"
40338,Fernando da Mata Pimentel,Start,Brazil,798743476,"204,519,398"
40339,Afonso Cláudio de Freitas Rosa,Start,Brazil,798894185,"204,519,398"
40340,Darci Frigo,Stub,Brazil,798952828,"204,519,398"
40341,Joaquim Gonçalves Ledo,C,Brazil,799068313,"204,519,398"
40342,"Geraldo Ribeiro de Sousa Resende, Baron Geraldo of Resende",Start,Brazil,799109990,"204,519,398"
40343,Helena Duailibe,Stub,Brazil,799136906,"204,519,398"
40344,Fernando Bezerra Coelho,Stub,Brazil,799157544,"204,519,398"
40345,Maurício Grabois,Start,Brazil,799318502,"204,519,398"
40346,Antônio Delfim Netto,Start,Brazil,799414213,"204,519,398"
40347,Isaías de Noronha,Stub,Brazil,799438774,"204,519,398"
40348,João de Deus Mena Barreto (1874–1933),Stub,Brazil,799438868,"204,519,398"
40349,André Puccinelli,Stub,Brazil,799719619,"204,519,398"
40350,Álvaro Dias,Stub,Brazil,799747437,"204,519,398"
40351,Fábio Medina Osório,Start,Brazil,799977620,"204,519,398"
40352,Alexandre de Moraes,Stub,Brazil,800158162,"204,519,398"
40353,José Eduardo Cardozo,Stub,Brazil,800391500,"204,519,398"
40354,Miro Teixeira,Start,Brazil,800422143,"204,519,398"
40355,Rosalba Ciarlini,Start,Brazil,800596255,"204,519,398"
40356,Otaviano Pivetta,Stub,Brazil,800794450,"204,519,398"
40357,Geddel Vieira Lima,Start,Brazil,800839462,"204,519,398"
40358,Roberto Rocha,Stub,Brazil,800864685,"204,519,398"
40359,Rosane Collor,Start,Brazil,800876746,"204,519,398"
40360,Luiz Binotti,Stub,Brazil,801011807,"204,519,398"
40361,André Fufuca,Stub,Brazil,801066634,"204,519,398"
40362,Ronaldo Cunha Lima,Start,Brazil,801105174,"204,519,398"
40363,Ademir da Guia,Start,Brazil,801279410,"204,519,398"
40364,Aécio Ferreira da Cunha,Stub,Brazil,801391241,"204,519,398"
40365,Paulo Paim,Start,Brazil,801519262,"204,519,398"
40366,Luiz Felipe Lampreia,Stub,Brazil,801533641,"204,519,398"
40367,Eduardo Braga,Stub,Brazil,801881751,"204,519,398"
40368,Maria do Carmo Alves,Stub,Brazil,801942899,"204,519,398"
40369,Aurélio de Lira Tavares,Stub,Brazil,801973607,"204,519,398"
40370,Rui Costa Pimenta,Stub,Brazil,802034910,"204,519,398"
40371,Rodrigo Maia,Start,Brazil,802098180,"204,519,398"
40372,José Antonio Medeiros,Stub,Brazil,802214148,"204,519,398"
40373,Evaldo Cabral de Mello,Start,Brazil,802312726,"204,519,398"
40374,Aldo Rebelo,Start,Brazil,802427033,"204,519,398"
40375,Clésio Andrade,Stub,Brazil,802543627,"204,519,398"
40376,Mário Juruna,Start,Brazil,802667075,"204,519,398"
40377,Júlio Redecker,Stub,Brazil,802667284,"204,519,398"
40378,Denise Frossard,Start,Brazil,802667624,"204,519,398"
40379,Suely Campos,Stub,Brazil,802669470,"204,519,398"
40380,Jean Wyllys,C,Brazil,802686578,"204,519,398"
40381,José de Anchieta Júnior,Stub,Brazil,802955735,"204,519,398"
40382,Shéridan Oliveira,Stub,Brazil,802955875,"204,519,398"
40383,Arthur Virgílio Neto,Stub,Brazil,803276784,"204,519,398"
40384,Vanessa Grazziotin,Start,Brazil,803292166,"204,519,398"
40385,Edison Lobão,Stub,Brazil,803384904,"204,519,398"
40386,Ubiratan Guimarães,C,Brazil,803421986,"204,519,398"
40387,Antônio Olinto dos Santos Pires,Stub,Brazil,803447510,"204,519,398"
40388,Roberto Requião,Stub,Brazil,803486475,"204,519,398"
40389,Kim Kataguiri,Start,Brazil,803582812,"204,519,398"
40390,Arthur Bernardes,Stub,Brazil,803865819,"204,519,398"
40391,Wilma de Faria,Stub,Brazil,804112819,"204,519,398"
40392,João Victor Guedes,Stub,Brazil,804118645,"204,519,398"
40393,Régis de Oliveira,Start,Brazil,804124946,"204,519,398"
40394,Luizianne Lins,Stub,Brazil,804125853,"204,519,398"
40395,Cesar Maia,B,Brazil,804126930,"204,519,398"
40396,Manuel Ferraz de Campos Sales,Stub,Brazil,804142156,"204,519,398"
40397,José Serra,GA,Brazil,804146604,"204,519,398"
40398,Geraldo Alckmin,C,Brazil,804221605,"204,519,398"
40399,Sarney Filho,Start,Brazil,804257459,"204,519,398"
40400,Prime Minister of Brazil,C,Brazil,804453537,"204,519,398"
40401,Augusto Hamann Rademaker Grünewald,Stub,Brazil,804600165,"204,519,398"
40402,Henos Amorina,Stub,Brazil,804644409,"204,519,398"
40403,Gleisi Hoffmann,Start,Brazil,804949390,"204,519,398"
40404,Roseana Sarney,Stub,Brazil,805045959,"204,519,398"
40405,Nestor Gomez,Stub,Brazil,805048446,"204,519,398"
